id,submitted_on,python,java,code_config,code_file_java_task_1,code_file_java_task_2,code_file_java_task_3,code_file_python_map_1,code_file_python_map_2,code_file_python_map_3,code_file_python_reduce_1,code_file_python_reduce_2,score_1,score_2,score_3,score_4,remarks,output,team_id,code_file_python_reduce_3
207,"2019-09-07 03:26:55.392540",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,0,None,None,3,""
208,"2019-09-07 03:29:02.322200",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,0,None,None,3,""
209,"2019-09-07 03:35:08.794781",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_749_811_1674_mapper.py,code/python/map2/BD_749_811_1674_mapper.py,code/python/map3/BD_749_811_1674_mapper.py,code/python/red1/BD_749_811_1674_reducer.py,code/python/red2/BD_749_811_1674_reducer.py,4,4,4,0,None,None,28,code/python/red3/BD_749_811_1674_reducer.py
210,"2019-09-07 03:51:20.593017",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,0,None,None,3,""
211,"2019-09-07 03:52:38.176665",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,0,None,None,3,""
212,"2019-09-07 03:57:47.647481",0,1,code/config/BD_72_206_262_704.xml,code/java/1/BD_72_206_262_704.java,code/java/2/BD_72_206_262_704.java,code/java/3/BD_72_206_262_704.java,"","","","","",4,4,0,4,None,None,13,""
213,"2019-09-07 04:19:34.382517",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_749_811_1674_mapper.py,code/python/map2/BD_749_811_1674_mapper.py,code/python/map3/BD_749_811_1674_mapper.py,code/python/red1/BD_749_811_1674_reducer.py,code/python/red2/BD_749_811_1674_reducer.py,4,4,4,0,None,None,28,code/python/red3/BD_749_811_1674_reducer.py
214,"2019-09-07 04:26:57.099240",0,1,code/config/BD_72_206_262_704.xml,code/java/1/BD_72_206_262_704.java,code/java/2/BD_72_206_262_704.java,code/java/3/BD_72_206_262_704.java,"","","","","",4,4,0,4,"NoneTask 3
compilation error


",None,13,""
215,"2019-09-07 04:33:46.914807",0,1,code/config/BD_72_206_262_704.xml,code/java/1/BD_72_206_262_704.java,code/java/2/BD_72_206_262_704.java,code/java/3/BD_72_206_262_704.java,"","","","","",4,4,0,4,"NoneTask 3
compilation error


",None,13,""
216,"2019-09-07 04:41:48.370617",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_749_811_1674_mapper.py,code/python/map2/BD_749_811_1674_mapper.py,code/python/map3/BD_749_811_1674_mapper.py,code/python/red1/BD_749_811_1674_reducer.py,code/python/red2/BD_749_811_1674_reducer.py,4,4,4,4,None,None,28,code/python/red3/BD_749_811_1674_reducer.py
217,"2019-09-07 04:42:59.815850",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_228_278_1110_1593_mapper.py,code/python/map2/BD_228_278_1110_1593_mapper.py,code/python/map3/BD_228_278_1110_1593_mapper.py,code/python/red1/BD_228_278_1110_1593_reducer.py,code/python/red2/BD_228_278_1110_1593_reducer.py,4,0,0,0,None,None,83,code/python/red3/BD_228_278_1110_1593_reducer.py
218,"2019-09-07 04:58:58.415343",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0079_0954_1125_mapper.py,code/python/map2/BD_0079_0954_1125_mapper.py,code/python/map3/BD_0079_0954_1125_mapper.py,code/python/red1/BD_0079_0954_1125_reducer.py,code/python/red2/BD_0079_0954_1125_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 4
Compilation error


",None,20,code/python/red3/BD_0079_0954_1125_reducer.py
219,"2019-09-07 05:01:08.015585",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_228_278_1110_1593_mapper.py,code/python/map2/BD_228_278_1110_1593_mapper.py,code/python/map3/BD_228_278_1110_1593_mapper.py,code/python/red1/BD_228_278_1110_1593_reducer.py,code/python/red2/BD_228_278_1110_1593_reducer.py,4,0,0,0,None,None,83,code/python/red3/BD_228_278_1110_1593_reducer.py
220,"2019-09-07 05:35:47.147608",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,0,0,4,"Task 2
Compilation error


Task 3
Compilation error


",None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
221,"2019-09-07 06:02:15.975516",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,0,0,4,"Task 2
Compilation error


Task 3
Compilation error


",None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
222,"2019-09-07 06:24:46.824192",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,0,0,4,"Task 2
Compilation error


Task 3
Compilation error


",None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
223,"2019-09-07 06:58:51.025572",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
224,"2019-09-07 07:10:35.134950",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
225,"2019-09-07 07:12:00.911246",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,0,0,4,"Task 2
Compilation error


Task 3
Compilation error


",None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
226,"2019-09-07 07:31:37.213094",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,0,None,None,3,""
227,"2019-09-07 07:34:56.482447",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_058_217_267_1417_mapper1.py,code/python/map2/BD_058_217_267_1417_mapper2.py,code/python/map3/BD_058_217_267_1417_mapper3.py,code/python/red1/BD_058_217_267_1417_reducer1.py,code/python/red2/BD_058_217_267_1417_reducer2.py,4,4,4,4,None,None,10,code/python/red3/BD_058_217_267_1417_reducer3.py
228,"2019-09-07 07:37:41.210494",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,0,0,None,None,78,""
229,"2019-09-07 07:47:23.586749",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,0,0,4,None,None,3,""
230,"2019-09-07 07:47:45.953684",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,0,0,None,None,78,""
231,"2019-09-07 07:51:40.747235",0,1,code/config/hdfs-site.xml,code/java/1/BD_005_105_295.java,code/java/2/BD_005_105_295.java,code/java/3/BD_005_105_295.java,"","","","","",4,4,4,4,None,None,3,""
232,"2019-09-07 08:02:19.461530",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
233,"2019-09-07 08:21:08.131691",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
234,"2019-09-07 08:28:27.798437",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
235,"2019-09-07 08:35:04.969239",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,4,0,"Task 2
Compilation error


Task 4
Compilation error


",None,12,code/python/red3/BD_204_219_1354_reducer.py
236,"2019-09-07 08:35:49.311663",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
237,"2019-09-07 08:48:36.464081",1,0,code/config/BD_665_1113_1809_hdfs-site.xml,"","","",code/python/map1/BD_665_1113_1809_mapper.py,code/python/map2/BD_665_1113_1809_mapper.py,code/python/map3/BD_665_1113_1809_mapper.py,code/python/red1/BD_665_1113_1809_reducer.py,code/python/red2/BD_665_1113_1809_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,32,code/python/red3/BD_665_1113_1809_reducer.py
238,"2019-09-07 09:00:39.481840",1,0,code/config/BD_665_1113_1809_hdfs-site.xml,"","","",code/python/map1/BD_665_1113_1809_mapper.py,code/python/map2/BD_665_1113_1809_mapper.py,code/python/map3/BD_665_1113_1809_mapper.py,code/python/red1/BD_665_1113_1809_reducer.py,code/python/red2/BD_665_1113_1809_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,32,code/python/red3/BD_665_1113_1809_reducer.py
239,"2019-09-07 09:02:50.768207",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
240,"2019-09-07 09:13:26.012947",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,0,0,4,"Task 2
Compilation error


",None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
241,"2019-09-07 09:18:14.267565",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0064_1387_1416_mapper.py,code/python/map2/BD_0064_1387_1416_mapper.py,code/python/map3/BD_0064_1387_1416_mapper.py,code/python/red1/BD_0064_1387_1416_reducer.py,code/python/red2/BD_0064_1387_1416_reducer.py,4,0,0,0,None,None,22,code/python/red3/BD_0064_1387_1416_reducer.py
242,"2019-09-07 09:32:07.999901",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0064_1387_1416_mapper.py,code/python/map2/BD_0064_1387_1416_mapper.py,code/python/map3/BD_0064_1387_1416_mapper.py,code/python/red1/BD_0064_1387_1416_reducer.py,code/python/red2/BD_0064_1387_1416_reducer.py,4,0,0,0,"NoneTask 4
Compilation error


",None,22,code/python/red3/BD_0064_1387_1416_reducer.py
243,"2019-09-07 09:37:12.112821",1,0,code/config/a.jpg,"","","",code/python/map1/BD_275_950_1346_mapper.py.py,code/python/map2/BD_275_950_1346_mapper.py.py,code/python/map3/BD_275_950_1346_mapper.py.py,code/python/red1/BD_275_950_1346_reducer.py.py,code/python/red2/BD_275_950_1346_reducer.py.py,4,0,0,0,None,None,66,code/python/red3/BD_275_950_1346_reducer.py.py
244,"2019-09-07 09:42:06.667227",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_133_223_1002_1128_mapper.py,code/python/map2/BD_133_223_1002_1128_mapper.py,code/python/map3/BD_133_223_1002_1128_mapper.py,code/python/red1/BD_133_223_1002_1128_reducer.py,code/python/red2/BD_133_223_1002_1128_reducer.py,4,4,4,4,None,None,49,code/python/red3/BD_133_223_1002_1128_reducer.py
245,"2019-09-07 09:53:22.538752",1,0,code/config/BD_665_1113_1809_hdfs-site.xml.xml,"","","",code/python/map1/BD_665_1113_1809_mapper.py,code/python/map2/BD_665_1113_1809_mapper.py,code/python/map3/BD_665_1113_1809_mapper.py,code/python/red1/BD_665_1113_1809_reducer.py,code/python/red2/BD_665_1113_1809_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,32,code/python/red3/BD_665_1113_1809_reducer.py
246,"2019-09-07 10:01:54.080958",1,0,code/config/BD_151_987_1496_1503_hdfs-site.xml,"","","",code/python/map1/BD_151_987_1496_1503_mapper2.py,code/python/map2/BD_151_987_1496_1503_mapper3.py,code/python/map3/BD_151_987_1496_1503_mapper4.py,code/python/red1/BD_151_987_1496_1503_reducer2.py,code/python/red2/BD_151_987_1496_1503_reducer3.py,4,0,0,0,"Task 2
Compilation error


",None,21,code/python/red3/BD_151_987_1496_1503_reducer4.py
247,"2019-09-07 10:10:18.865101",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,4,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
248,"2019-09-07 10:14:13.508599",1,0,code/config/BD_151_987_1496_1503_hdfs-site.xml,"","","",code/python/map1/BD_151_987_1496_1503_mapper2.py,code/python/map2/BD_151_987_1496_1503_mapper3.py,code/python/map3/BD_151_987_1496_1503_mapper4.py,code/python/red1/BD_151_987_1496_1503_reducer2.py,code/python/red2/BD_151_987_1496_1503_reducer3.py,4,0,0,4,"Task 2
Compilation error


",None,21,code/python/red3/BD_151_987_1496_1503_reducer4.py
249,"2019-09-07 10:14:58.134875",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,4,0,4,None,None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
250,"2019-09-07 10:18:25.663835",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,4,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
251,"2019-09-07 10:29:23.577127",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0064_1387_1416_mapper.py,code/python/map2/BD_0064_1387_1416_mapper.py,code/python/map3/BD_0064_1387_1416_mapper.py,code/python/red1/BD_0064_1387_1416_reducer.py,code/python/red2/BD_0064_1387_1416_reducer.py,4,0,0,0,"NoneTask 4
Compilation error


",None,22,code/python/red3/BD_0064_1387_1416_reducer.py
252,"2019-09-07 10:28:46.343411",1,0,code/config/BD_275_950_1346_mapper.py,"","","",code/python/map1/task1.py,code/python/map2/2M.py,code/python/map3/2M.py,code/python/red1/task1_R.py,code/python/red2/2R.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


Task 4
Compilation error


",None,66,code/python/red3/2R.py
253,"2019-09-07 10:31:16.004565",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/mapper_2.py,code/python/map2/mapper_3.py,code/python/map3/mapper_4.py,code/python/red1/reducer_2.py,code/python/red2/reducer_3.py,4,4,0,4,None,None,69,code/python/red3/reducer_4.py
254,"2019-09-07 10:31:38.230545",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,4,0,4,None,None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
255,"2019-09-07 10:32:45.376593",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,4,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
256,"2019-09-07 10:38:16.082511",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0079_0954_1125_mapper.py,code/python/map2/BD_0079_0954_1125_mapper.py,code/python/map3/BD_0079_0954_1125_mapper.py,code/python/red1/BD_0079_0954_1125_reducer.py,code/python/red2/BD_0079_0954_1125_reducer.py,4,4,0,0,"NoneTask 4
Compilation error


",None,20,code/python/red3/BD_0079_0954_1125_reducer.py
257,"2019-09-07 10:37:47.118894",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,0,4,4,None,None,78,""
258,"2019-09-07 10:39:35.465646",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_118_301_847_872_mapper.py,code/python/map2/BD_118_301_847_872_mapper.py,code/python/map3/BD_118_301_847_872_mapper.py,code/python/red1/BD_118_301_847_872_reducer.py,code/python/red2/BD_118_301_847_872_reducer.py,4,0,0,0,"NoneTask 3
Compilation error


Task 4
Compilation error


",None,15,code/python/red3/BD_118_301_847_872_reducer.py
259,"2019-09-07 10:42:56.323397",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0079_0954_1125_mapper.py,code/python/map2/BD_0079_0954_1125_mapper.py,code/python/map3/BD_0079_0954_1125_mapper.py,code/python/red1/BD_0079_0954_1125_reducer.py,code/python/red2/BD_0079_0954_1125_reducer.py,4,4,0,0,None,None,20,code/python/red3/BD_0079_0954_1125_reducer.py
260,"2019-09-07 10:44:04.181847",1,0,code/config/BD_665_1113_1809_hdfs-site.xml.xml,"","","",code/python/map1/BD_665_1113_1809_mapper.py,code/python/map2/BD_665_1113_1809_mapper.py,code/python/map3/BD_665_1113_1809_mapper.py,code/python/red1/BD_665_1113_1809_reducer.py,code/python/red2/BD_665_1113_1809_reducer.py,4,0,0,0,None,None,32,code/python/red3/BD_665_1113_1809_reducer.py
261,"2019-09-07 10:45:10.339706",0,1,code/config/hdfs-site.xml,code/java/1/BD_186_281_1583.java,code/java/2/BD_186_281_1583.java,code/java/3/BD_186_281_1583.java,"","","","","",4,4,4,4,None,None,78,""
262,"2019-09-07 10:46:17.402952",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,0,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
263,"2019-09-07 10:46:40.697850",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,0,0,0,"NoneTask 3
Compilation error


",None,12,code/python/red3/BD_204_219_1354_reducer.py
264,"2019-09-07 10:50:25.115568",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_275_950_1346_mapper.py,code/python/map2/BD_275_950_1346_mapper.py,code/python/map3/BD_275_950_1346_mapper.py,code/python/red1/BD_275_950_1346_reducer.py,code/python/red2/BD_275_950_1346_reducer.py,4,0,0,0,"Task 2
Compilation error


Task 3
Compilation error


",None,66,code/python/red3/BD_275_950_1346_reducer.py
265,"2019-09-07 10:51:09.398014",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_275_950_1346_mapper.py,code/python/map2/BD_275_950_1346_mapper.py,code/python/map3/BD_275_950_1346_mapper.py,code/python/red1/BD_275_950_1346_reducer.py,code/python/red2/BD_275_950_1346_reducer.py,4,0,0,0,None,None,66,code/python/red3/BD_275_950_1346_reducer.py
266,"2019-09-07 10:52:46.595327",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,4,0,4,None,None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
267,"2019-09-07 10:53:31.062376",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_275_950_1346_mapper.py,code/python/map2/BD_275_950_1346_mapper.py,code/python/map3/BD_275_950_1346_mapper.py,code/python/red1/BD_275_950_1346_reducer.py,code/python/red2/BD_275_950_1346_reducer.py,4,0,0,0,None,None,66,code/python/red3/BD_275_950_1346_reducer.py
268,"2019-09-07 10:55:23.955506",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,4,4,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
269,"2019-09-07 10:55:46.120692",1,0,code/config/BD_204_219_1354_hdfs-site.xml,"","","",code/python/map1/BD_204_219_1354_mapper.py,code/python/map2/BD_204_219_1354_mapper.py,code/python/map3/BD_204_219_1354_mapper.py,code/python/red1/BD_204_219_1354_reducer.py,code/python/red2/BD_204_219_1354_reducer.py,4,4,4,0,None,None,12,code/python/red3/BD_204_219_1354_reducer.py
270,"2019-09-07 10:56:59.195737",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_0079_0954_1125_mapper.py,code/python/map2/BD_0079_0954_1125_mapper.py,code/python/map3/BD_0079_0954_1125_mapper.py,code/python/red1/BD_0079_0954_1125_reducer.py,code/python/red2/BD_0079_0954_1125_reducer.py,4,4,0,4,None,None,20,code/python/red3/BD_0079_0954_1125_reducer.py
271,"2019-09-07 10:58:29.929793",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,4,0,4,None,None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
272,"2019-09-07 11:01:07.645479",0,1,code/config/hdfs-site.xml,code/java/1/BD_0119_0142_0150_1421.java,code/java/2/BD_0119_0142_0150_1421.java,code/java/3/BD_0119_0142_0150_1421.java,"","","","","",4,0,0,0,"Task 2
compilation error


Task 3
compilation error


",None,23,""
273,"2019-09-07 11:02:27.652226",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_80_90_1615_1802_mapper.py,code/python/map2/BD_80_90_1615_1802_mapper.py,code/python/map3/BD_80_90_1615_1802_mapper.py,code/python/red1/BD_80_90_1615_1802_reducer.py,code/python/red2/BD_80_90_1615_1802_reducer.py,4,4,0,4,None,None,56,code/python/red3/BD_80_90_1615_1802_reducer.py
274,"2019-09-07 11:03:46.306718",1,0,code/config/BD_665_1113_1809_hdfs-site.xml.xml,"","","",code/python/map1/BD_665_1113_1809_mapper.py,code/python/map2/BD_665_1113_1809_mapper.py,code/python/map3/BD_665_1113_1809_mapper.py,code/python/red1/BD_665_1113_1809_reducer.py,code/python/red2/BD_665_1113_1809_reducer.py,4,0,0,0,None,None,32,code/python/red3/BD_665_1113_1809_reducer.py
275,"2019-09-07 11:07:19.246678",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_275_950_1346_mapper.py,code/python/map2/BD_275_950_1346_mapper.py,code/python/map3/BD_275_950_1346_mapper.py,code/python/red1/BD_275_950_1346_reducer.py,code/python/red2/BD_275_950_1346_reducer.py,4,0,0,0,"Task 2
Compilation error


",None,66,code/python/red3/BD_275_950_1346_reducer.py
276,"2019-09-07 11:13:38.467599",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_275_950_1346_mapper.py,code/python/map2/BD_275_950_1346_mapper.py,code/python/map3/BD_275_950_1346_mapper.py,code/python/red1/BD_275_950_1346_reducer.py,code/python/red2/BD_275_950_1346_reducer.py,4,0,0,0,None,None,66,code/python/red3/BD_275_950_1346_reducer.py
277,"2019-09-07 11:19:02.396668",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_228_278_1110_1593_mapper.py,code/python/map2/BD_228_278_1110_1593_mapper.py,code/python/map3/BD_228_278_1110_1593_mapper.py,code/python/red1/BD_228_278_1110_1593_reducer.py,code/python/red2/BD_228_278_1110_1593_reducer.py,4,0,0,0,"NoneTask 4
Compilation error


",None,83,code/python/red3/BD_228_278_1110_1593_reducer.py
278,"2019-09-07 11:25:50.227873",1,0,code/config/BD_151_987_1496_1503_hdfs-site.xml,"","","",code/python/map1/BD_151_987_1496_1503_mapper2.py,code/python/map2/BD_151_987_1496_1503_mapper3.py,code/python/map3/BD_151_987_1496_1503_mapper4.py,code/python/red1/BD_151_987_1496_1503_reducer2.py,code/python/red2/BD_151_987_1496_1503_reducer3.py,4,0,0,4,"Task 2
Compilation error


",None,21,code/python/red3/BD_151_987_1496_1503_reducer4.py
279,"2019-09-07 11:25:28.917247",1,0,code/config/hdfs-site.xml,"","","",code/python/map1/BD_228_278_1110_1593_mapper.py,code/python/map2/BD_228_278_1110_1593_mapper.py,code/python/map3/BD_228_278_1110_1593_mapper.py,code/python/red1/BD_228_278_1110_1593_reducer.py,code/python/red2/BD_228_278_1110_1593_reducer.py,4,0,0,0,"Task 2
Compilation error


",None,83,code/python/red3/BD_228_278_1110_1593_reducer.py
